[18:45:56] [info] ENGINE: Successfully initialized Win32 window!
[18:45:56] [info] ENGINE: Successfully initialized DirectX!
[18:47:22] [info] ENGINE: PROFILER: 135400.000000FPS: 218.703537
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 270.650635
[18:47:22] [info] ENGINE: PROFILER: 139000.000000FPS: 270.650635
[18:47:22] [info] ENGINE: PROFILER: 151600.000000FPS: 237.699066
[18:47:22] [info] ENGINE: PROFILER: 136300.000000FPS: 237.699066
[18:47:22] [info] ENGINE: PROFILER: 141500.000000FPS: 246.530090
[18:47:22] [info] ENGINE: PROFILER: 136200.000000FPS: 246.530090
[18:47:22] [info] ENGINE: PROFILER: 135200.000000FPS: 212.784073
[18:47:22] [info] ENGINE: PROFILER: 139300.000000FPS: 212.784073
[18:47:22] [info] ENGINE: PROFILER: 145800.000000FPS: 269.985687
[18:47:22] [info] ENGINE: PROFILER: 136200.000000FPS: 269.985687
[18:47:22] [info] ENGINE: PROFILER: 139900.000000FPS: 233.192642
[18:47:22] [info] ENGINE: PROFILER: 140500.000000FPS: 233.192642
[18:47:22] [info] ENGINE: PROFILER: 144500.000000FPS: 247.463516
[18:47:22] [info] ENGINE: PROFILER: 136000.000000FPS: 247.463516
[18:47:22] [info] ENGINE: PROFILER: 136300.000000FPS: 212.557907
[18:47:22] [info] ENGINE: PROFILER: 136300.000000FPS: 212.557907
[18:47:22] [info] ENGINE: PROFILER: 134900.000000FPS: 274.876312
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 274.876312
[18:47:22] [info] ENGINE: PROFILER: 141000.000000FPS: 234.488571
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 234.488571
[18:47:22] [info] ENGINE: PROFILER: 134700.000000FPS: 248.706726
[18:47:22] [info] ENGINE: PROFILER: 139400.000000FPS: 248.706726
[18:47:22] [info] ENGINE: PROFILER: 140300.000000FPS: 216.300400
[18:47:22] [info] ENGINE: PROFILER: 136000.000000FPS: 216.300400
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 258.277802
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 258.277802
[18:47:22] [info] ENGINE: PROFILER: 138900.000000FPS: 239.923218
[18:47:22] [info] ENGINE: PROFILER: 138700.000000FPS: 239.923218
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 249.644257
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 249.644257
[18:47:22] [info] ENGINE: PROFILER: 160100.000000FPS: 238.487030
[18:47:22] [info] ENGINE: PROFILER: 135100.000000FPS: 238.487030
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 234.499588
[18:47:22] [info] ENGINE: PROFILER: 138900.000000FPS: 234.499588
[18:47:22] [info] ENGINE: PROFILER: 137500.000000FPS: 238.191635
[18:47:22] [info] ENGINE: PROFILER: 135800.000000FPS: 238.191635
[18:47:22] [info] ENGINE: PROFILER: 133100.000000FPS: 248.212875
[18:47:22] [info] ENGINE: PROFILER: 152100.000000FPS: 248.212875
[18:47:22] [info] ENGINE: PROFILER: 134100.000000FPS: 239.618515
[18:47:22] [info] ENGINE: PROFILER: 138900.000000FPS: 239.618515
[18:47:22] [info] ENGINE: PROFILER: 168200.000000FPS: 233.967377
[18:47:22] [info] ENGINE: PROFILER: 138100.000000FPS: 233.967377
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 238.242722
[18:47:22] [info] ENGINE: PROFILER: 136400.000000FPS: 238.242722
[18:47:22] [info] ENGINE: PROFILER: 141300.000000FPS: 246.536179
[18:47:22] [info] ENGINE: PROFILER: 134900.000000FPS: 246.536179
[18:47:22] [info] ENGINE: PROFILER: 135700.000000FPS: 235.001068
[18:47:22] [info] ENGINE: PROFILER: 139700.000000FPS: 235.001068
[18:47:22] [info] ENGINE: PROFILER: 139300.000000FPS: 237.704727
[18:47:22] [info] ENGINE: PROFILER: 162600.000000FPS: 237.704727
[18:47:22] [info] ENGINE: PROFILER: 132700.000000FPS: 248.262161
[18:47:22] [info] ENGINE: PROFILER: 136800.000000FPS: 248.262161
[18:47:22] [info] ENGINE: PROFILER: 132100.000000FPS: 239.297440
[18:47:22] [info] ENGINE: PROFILER: 138700.000000FPS: 239.297440
[18:47:22] [info] ENGINE: PROFILER: 132700.000000FPS: 221.331970
[18:47:22] [info] ENGINE: PROFILER: 139200.000000FPS: 221.331970
[18:47:22] [info] ENGINE: PROFILER: 132900.000000FPS: 259.773987
[18:47:22] [info] ENGINE: PROFILER: 138000.000000FPS: 259.773987
[18:47:22] [info] ENGINE: PROFILER: 133400.000000FPS: 232.120895
[18:47:22] [info] ENGINE: PROFILER: 133900.000000FPS: 232.120895
[18:47:22] [info] ENGINE: PROFILER: 133500.000000FPS: 247.445114
[18:47:22] [info] ENGINE: PROFILER: 136600.000000FPS: 247.445114
[18:47:22] [info] ENGINE: PROFILER: 136600.000000FPS: 235.915817
[18:47:22] [info] ENGINE: PROFILER: 133000.000000FPS: 235.915817
[18:47:22] [info] ENGINE: PROFILER: 140000.000000FPS: 245.851257
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 245.851257
[18:47:22] [info] ENGINE: PROFILER: 133700.000000FPS: 238.606537
[18:47:22] [info] ENGINE: PROFILER: 133900.000000FPS: 238.606537
[18:47:22] [info] ENGINE: PROFILER: 132800.000000FPS: 234.022141
[18:47:22] [info] ENGINE: PROFILER: 137200.000000FPS: 234.022141
[18:47:22] [info] ENGINE: PROFILER: 133100.000000FPS: 225.468994
[18:47:22] [info] ENGINE: PROFILER: 138200.000000FPS: 225.468994
[18:47:22] [info] ENGINE: PROFILER: 133200.000000FPS: 260.091553
[18:47:22] [info] ENGINE: PROFILER: 134000.000000FPS: 260.091553
[18:47:22] [info] ENGINE: PROFILER: 138800.000000FPS: 238.066895
[18:47:22] [info] ENGINE: PROFILER: 169200.000000FPS: 238.066895
[18:47:22] [info] ENGINE: PROFILER: 157000.000000FPS: 215.480087
[18:47:22] [info] ENGINE: PROFILER: 182200.000000FPS: 215.480087
[18:47:22] [info] ENGINE: PROFILER: 144400.000000FPS: 250.890671
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 250.890671
[18:47:22] [info] ENGINE: PROFILER: 182700.000000FPS: 259.564972
[18:47:22] [info] ENGINE: PROFILER: 135200.000000FPS: 259.564972
[18:47:22] [info] ENGINE: PROFILER: 138900.000000FPS: 232.482452
[18:47:22] [info] ENGINE: PROFILER: 140300.000000FPS: 232.482452
[18:47:22] [info] ENGINE: PROFILER: 136100.000000FPS: 242.459503
[18:47:22] [info] ENGINE: PROFILER: 166400.000000FPS: 242.459503
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 225.250580
[18:47:22] [info] ENGINE: PROFILER: 140000.000000FPS: 225.250580
[18:47:22] [info] ENGINE: PROFILER: 134700.000000FPS: 261.704742
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 261.704742
[18:47:22] [info] ENGINE: PROFILER: 140300.000000FPS: 236.004898
[18:47:22] [info] ENGINE: PROFILER: 135100.000000FPS: 236.004898
[18:47:22] [info] ENGINE: PROFILER: 138300.000000FPS: 247.243256
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 247.243256
[18:47:22] [info] ENGINE: PROFILER: 139200.000000FPS: 221.832779
[18:47:22] [info] ENGINE: PROFILER: 135400.000000FPS: 221.832779
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 258.231110
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 258.231110
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 232.623047
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 232.623047
[18:47:22] [info] ENGINE: PROFILER: 133200.000000FPS: 250.425720
[18:47:22] [info] ENGINE: PROFILER: 148100.000000FPS: 250.425720
[18:47:22] [info] ENGINE: PROFILER: 134600.000000FPS: 221.591919
[18:47:22] [info] ENGINE: PROFILER: 136200.000000FPS: 221.591919
[18:47:22] [info] ENGINE: PROFILER: 139600.000000FPS: 259.027100
[18:47:22] [info] ENGINE: PROFILER: 142800.000000FPS: 259.027100
[18:47:22] [info] ENGINE: PROFILER: 133600.000000FPS: 233.612091
[18:47:22] [info] ENGINE: PROFILER: 133900.000000FPS: 233.612091
[18:47:22] [info] ENGINE: PROFILER: 138700.000000FPS: 248.422501
[18:47:22] [info] ENGINE: PROFILER: 134000.000000FPS: 248.422501
[18:47:22] [info] ENGINE: PROFILER: 178200.000000FPS: 224.225296
[18:47:22] [info] ENGINE: PROFILER: 139100.000000FPS: 224.225296
[18:47:22] [info] ENGINE: PROFILER: 165800.000000FPS: 247.757782
[18:47:22] [info] ENGINE: PROFILER: 137400.000000FPS: 247.757782
[18:47:22] [info] ENGINE: PROFILER: 141000.000000FPS: 240.442429
[18:47:22] [info] ENGINE: PROFILER: 134000.000000FPS: 240.442429
[18:47:22] [info] ENGINE: PROFILER: 138100.000000FPS: 247.702560
[18:47:22] [info] ENGINE: PROFILER: 140000.000000FPS: 247.702560
[18:47:22] [info] ENGINE: PROFILER: 134100.000000FPS: 225.347046
[18:47:22] [info] ENGINE: PROFILER: 142100.000000FPS: 225.347046
[18:47:22] [info] ENGINE: PROFILER: 138100.000000FPS: 245.278381
[18:47:22] [info] ENGINE: PROFILER: 140400.000000FPS: 245.278381
[18:47:22] [info] ENGINE: PROFILER: 140300.000000FPS: 239.572617
[18:47:22] [info] ENGINE: PROFILER: 137300.000000FPS: 239.572617
[18:47:22] [info] ENGINE: PROFILER: 144300.000000FPS: 248.576889
[18:47:22] [info] ENGINE: PROFILER: 137100.000000FPS: 248.576889
[18:47:22] [info] ENGINE: PROFILER: 140500.000000FPS: 239.463593
[18:47:22] [info] ENGINE: PROFILER: 136400.000000FPS: 239.463593
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 234.824478
[18:47:22] [info] ENGINE: PROFILER: 134700.000000FPS: 234.824478
[18:47:22] [info] ENGINE: PROFILER: 136200.000000FPS: 238.925797
[18:47:22] [info] ENGINE: PROFILER: 145000.000000FPS: 238.925797
[18:47:22] [info] ENGINE: PROFILER: 134700.000000FPS: 247.720963
[18:47:22] [info] ENGINE: PROFILER: 139000.000000FPS: 247.720963
[18:47:22] [info] ENGINE: PROFILER: 135800.000000FPS: 234.329239
[18:47:22] [info] ENGINE: PROFILER: 140000.000000FPS: 234.329239
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 239.200119
[18:47:22] [info] ENGINE: PROFILER: 134200.000000FPS: 239.200119
[18:47:22] [info] ENGINE: PROFILER: 173100.000000FPS: 246.390381
[18:47:22] [info] ENGINE: PROFILER: 134200.000000FPS: 246.390381
[18:47:22] [info] ENGINE: PROFILER: 136300.000000FPS: 239.767899
[18:47:22] [info] ENGINE: PROFILER: 134300.000000FPS: 239.767899
[18:47:22] [info] ENGINE: PROFILER: 133300.000000FPS: 226.541626
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 226.541626
[18:47:22] [info] ENGINE: PROFILER: 134900.000000FPS: 252.934052
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 252.934052
[18:47:22] [info] ENGINE: PROFILER: 133700.000000FPS: 239.526703
[18:47:22] [info] ENGINE: PROFILER: 152700.000000FPS: 239.526703
[18:47:22] [info] ENGINE: PROFILER: 138100.000000FPS: 241.272003
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 241.272003
[18:47:22] [info] ENGINE: PROFILER: 133900.000000FPS: 234.345718
[18:47:22] [info] ENGINE: PROFILER: 133500.000000FPS: 234.345718
[18:47:22] [info] ENGINE: PROFILER: 133600.000000FPS: 243.759750
[18:47:22] [info] ENGINE: PROFILER: 133700.000000FPS: 243.759750
[18:47:22] [info] ENGINE: PROFILER: 137200.000000FPS: 235.504684
[18:47:22] [info] ENGINE: PROFILER: 133800.000000FPS: 235.504684
[18:47:22] [info] ENGINE: PROFILER: 133300.000000FPS: 240.015350
[18:47:22] [info] ENGINE: PROFILER: 133000.000000FPS: 240.015350
[18:47:22] [info] ENGINE: PROFILER: 136700.000000FPS: 231.894806
[18:47:22] [info] ENGINE: PROFILER: 134100.000000FPS: 231.894806
[18:47:22] [info] ENGINE: PROFILER: 133500.000000FPS: 253.247894
[18:47:22] [info] ENGINE: PROFILER: 138200.000000FPS: 253.247894
[18:47:22] [info] ENGINE: PROFILER: 136500.000000FPS: 240.934830
[18:47:22] [info] ENGINE: PROFILER: 133000.000000FPS: 240.934830
[18:47:22] [info] ENGINE: PROFILER: 133800.000000FPS: 233.748627
[18:47:22] [info] ENGINE: PROFILER: 167000.000000FPS: 233.748627
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 238.994308
[18:47:22] [info] ENGINE: PROFILER: 134200.000000FPS: 238.994308
[18:47:22] [info] ENGINE: PROFILER: 137100.000000FPS: 246.609131
[18:47:22] [info] ENGINE: PROFILER: 137300.000000FPS: 246.609131
[18:47:22] [info] ENGINE: PROFILER: 136100.000000FPS: 240.627548
[18:47:22] [info] ENGINE: PROFILER: 138700.000000FPS: 240.627548
[18:47:22] [info] ENGINE: PROFILER: 133100.000000FPS: 233.568466
[18:47:22] [info] ENGINE: PROFILER: 133900.000000FPS: 233.568466
[18:47:22] [info] ENGINE: PROFILER: 133100.000000FPS: 212.143082
[18:47:22] [info] ENGINE: PROFILER: 133300.000000FPS: 212.143082
[18:47:22] [info] ENGINE: PROFILER: 167500.000000FPS: 280.812103
[18:47:22] [info] ENGINE: PROFILER: 178400.000000FPS: 280.812103
[18:47:22] [info] ENGINE: PROFILER: 168800.000000FPS: 233.345001
[18:47:22] [info] ENGINE: PROFILER: 143700.000000FPS: 233.345001
[18:47:22] [info] ENGINE: PROFILER: 151600.000000FPS: 236.635986
[18:47:22] [info] ENGINE: PROFILER: 171000.000000FPS: 236.635986
[18:47:22] [info] ENGINE: PROFILER: 144600.000000FPS: 208.025620
[18:47:22] [info] ENGINE: PROFILER: 137100.000000FPS: 208.025620
[18:47:22] [info] ENGINE: PROFILER: 150400.000000FPS: 282.725494
[18:47:22] [info] ENGINE: PROFILER: 140100.000000FPS: 282.725494
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 240.627548
[18:47:22] [info] ENGINE: PROFILER: 138600.000000FPS: 240.627548
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 251.123764
[18:47:22] [info] ENGINE: PROFILER: 137900.000000FPS: 251.123764
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 208.103561
[18:47:22] [info] ENGINE: PROFILER: 141100.000000FPS: 208.103561
[18:47:22] [info] ENGINE: PROFILER: 143000.000000FPS: 279.509186
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 279.509186
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 235.888016
[18:47:22] [info] ENGINE: PROFILER: 134300.000000FPS: 235.888016
[18:47:22] [info] ENGINE: PROFILER: 134600.000000FPS: 246.609131
[18:47:22] [info] ENGINE: PROFILER: 133700.000000FPS: 246.609131
[18:47:22] [info] ENGINE: PROFILER: 139800.000000FPS: 205.799423
[18:47:22] [info] ENGINE: PROFILER: 135700.000000FPS: 205.799423
[18:47:22] [info] ENGINE: PROFILER: 133000.000000FPS: 275.277344
[18:47:22] [info] ENGINE: PROFILER: 133400.000000FPS: 275.277344
[18:47:22] [info] ENGINE: PROFILER: 134100.000000FPS: 241.674316
[18:47:22] [info] ENGINE: PROFILER: 136600.000000FPS: 241.674316
[18:47:22] [info] ENGINE: PROFILER: 134100.000000FPS: 247.231003
[18:47:22] [info] ENGINE: PROFILER: 136600.000000FPS: 247.231003
[18:47:22] [info] ENGINE: PROFILER: 141600.000000FPS: 228.180267
[18:47:22] [info] ENGINE: PROFILER: 140400.000000FPS: 228.180267
[18:47:22] [info] ENGINE: PROFILER: 139000.000000FPS: 242.465378
[18:47:22] [info] ENGINE: PROFILER: 133900.000000FPS: 242.465378
[18:47:22] [info] ENGINE: PROFILER: 132800.000000FPS: 247.341095
[18:47:22] [info] ENGINE: PROFILER: 134000.000000FPS: 247.341095
[18:47:22] [info] ENGINE: PROFILER: 168400.000000FPS: 229.026855
[18:47:22] [info] ENGINE: PROFILER: 137000.000000FPS: 229.026855
[18:47:22] [info] ENGINE: PROFILER: 139000.000000FPS: 241.937439
[18:47:22] [info] ENGINE: PROFILER: 138300.000000FPS: 241.937439
[18:47:22] [info] ENGINE: PROFILER: 138100.000000FPS: 240.731827
[18:47:22] [info] ENGINE: PROFILER: 135900.000000FPS: 240.731827
[18:47:22] [info] ENGINE: PROFILER: 138700.000000FPS: 249.544586
[18:47:22] [info] ENGINE: PROFILER: 136500.000000FPS: 249.544586
[18:47:22] [info] ENGINE: PROFILER: 135400.000000FPS: 240.026886
[18:47:22] [info] ENGINE: PROFILER: 139700.000000FPS: 240.026886
[18:47:22] [info] ENGINE: PROFILER: 167300.000000FPS: 230.834930
[18:47:22] [info] ENGINE: PROFILER: 167300.000000FPS: 230.834930
[18:47:22] [info] ENGINE: PROFILER: 134100.000000FPS: 248.410187
[18:47:22] [info] ENGINE: PROFILER: 133800.000000FPS: 248.410187
[18:47:22] [info] ENGINE: PROFILER: 166200.000000FPS: 240.032639
[18:47:22] [info] ENGINE: PROFILER: 134900.000000FPS: 240.032639
[18:47:22] [info] ENGINE: PROFILER: 136700.000000FPS: 239.670212
[18:47:22] [info] ENGINE: PROFILER: 162000.000000FPS: 239.670212
[18:47:22] [info] ENGINE: PROFILER: 133500.000000FPS: 234.417130
[18:47:22] [info] ENGINE: PROFILER: 137400.000000FPS: 234.417130
[18:47:22] [info] ENGINE: PROFILER: 132900.000000FPS: 246.761276
[18:47:22] [info] ENGINE: PROFILER: 168600.000000FPS: 246.761276
[18:47:22] [info] ENGINE: PROFILER: 165800.000000FPS: 238.754639
[18:47:22] [info] ENGINE: PROFILER: 133400.000000FPS: 238.754639
[18:47:22] [info] ENGINE: PROFILER: 168700.000000FPS: 238.851593
[18:47:22] [info] ENGINE: PROFILER: 140100.000000FPS: 238.851593
[18:47:22] [info] ENGINE: PROFILER: 139900.000000FPS: 235.183456
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 235.183456
[18:47:22] [info] ENGINE: PROFILER: 134200.000000FPS: 246.232635
[18:47:22] [info] ENGINE: PROFILER: 139300.000000FPS: 246.232635
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 238.897247
[18:47:22] [info] ENGINE: PROFILER: 134700.000000FPS: 238.897247
[18:47:22] [info] ENGINE: PROFILER: 138600.000000FPS: 234.499588
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 234.499588
[18:47:22] [info] ENGINE: PROFILER: 134300.000000FPS: 238.771759
[18:47:22] [info] ENGINE: PROFILER: 144900.000000FPS: 238.771759
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 247.231003
[18:47:22] [info] ENGINE: PROFILER: 135800.000000FPS: 247.231003
[18:47:22] [info] ENGINE: PROFILER: 135400.000000FPS: 238.805969
[18:47:22] [info] ENGINE: PROFILER: 139800.000000FPS: 238.805969
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 234.995529
[18:47:22] [info] ENGINE: PROFILER: 134800.000000FPS: 234.995529
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 212.476624
[18:47:22] [info] ENGINE: PROFILER: 134900.000000FPS: 212.476624
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 282.909424
[18:47:22] [info] ENGINE: PROFILER: 136600.000000FPS: 282.909424
[18:47:22] [info] ENGINE: PROFILER: 138600.000000FPS: 240.049942
[18:47:22] [info] ENGINE: PROFILER: 139400.000000FPS: 240.049942
[18:47:22] [info] ENGINE: PROFILER: 134300.000000FPS: 234.016663
[18:47:22] [info] ENGINE: PROFILER: 135400.000000FPS: 234.016663
[18:47:22] [info] ENGINE: PROFILER: 169300.000000FPS: 211.206619
[18:47:22] [info] ENGINE: PROFILER: 143300.000000FPS: 211.206619
[18:47:22] [info] ENGINE: PROFILER: 169600.000000FPS: 284.018311
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 284.018311
[18:47:22] [info] ENGINE: PROFILER: 272800.000000FPS: 232.293442
[18:47:22] [info] ENGINE: PROFILER: 143100.000000FPS: 232.293442
[18:47:22] [info] ENGINE: PROFILER: 138700.000000FPS: 248.515137
[18:47:22] [info] ENGINE: PROFILER: 136200.000000FPS: 248.515137
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 207.744736
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 207.744736
[18:47:22] [info] ENGINE: PROFILER: 134700.000000FPS: 280.552124
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 280.552124
[18:47:22] [info] ENGINE: PROFILER: 140800.000000FPS: 235.537964
[18:47:22] [info] ENGINE: PROFILER: 138400.000000FPS: 235.537964
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 246.584808
[18:47:22] [info] ENGINE: PROFILER: 135700.000000FPS: 246.584808
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 207.943436
[18:47:22] [info] ENGINE: PROFILER: 147100.000000FPS: 207.943436
[18:47:22] [info] ENGINE: PROFILER: 170900.000000FPS: 269.621735
[18:47:22] [info] ENGINE: PROFILER: 142300.000000FPS: 269.621735
[18:47:22] [info] ENGINE: PROFILER: 139200.000000FPS: 238.857315
[18:47:22] [info] ENGINE: PROFILER: 170100.000000FPS: 238.857315
[18:47:22] [info] ENGINE: PROFILER: 174000.000000FPS: 224.880814
[18:47:22] [info] ENGINE: PROFILER: 141200.000000FPS: 224.880814
[18:47:22] [info] ENGINE: PROFILER: 173000.000000FPS: 257.878174
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 257.878174
[18:47:22] [info] ENGINE: PROFILER: 139700.000000FPS: 239.721924
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 239.721924
[18:47:22] [info] ENGINE: PROFILER: 135800.000000FPS: 249.756485
[18:47:22] [info] ENGINE: PROFILER: 135100.000000FPS: 249.756485
[18:47:22] [info] ENGINE: PROFILER: 134900.000000FPS: 240.015350
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 240.015350
[18:47:22] [info] ENGINE: PROFILER: 139900.000000FPS: 205.532944
[18:47:22] [info] ENGINE: PROFILER: 136800.000000FPS: 205.532944
[18:47:22] [info] ENGINE: PROFILER: 136700.000000FPS: 273.635254
[18:47:22] [info] ENGINE: PROFILER: 145600.000000FPS: 273.635254
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 250.193909
[18:47:22] [info] ENGINE: PROFILER: 138900.000000FPS: 250.193909
[18:47:22] [info] ENGINE: PROFILER: 135200.000000FPS: 240.569672
[18:47:22] [info] ENGINE: PROFILER: 160900.000000FPS: 240.569672
[18:47:22] [info] ENGINE: PROFILER: 137800.000000FPS: 226.515961
[18:47:22] [info] ENGINE: PROFILER: 140300.000000FPS: 226.515961
[18:47:22] [info] ENGINE: PROFILER: 140300.000000FPS: 244.738129
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 244.738129
[18:47:22] [info] ENGINE: PROFILER: 134200.000000FPS: 248.249832
[18:47:22] [info] ENGINE: PROFILER: 135500.000000FPS: 248.249832
[18:47:22] [info] ENGINE: PROFILER: 134400.000000FPS: 237.829102
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 237.829102
[18:47:22] [info] ENGINE: PROFILER: 135100.000000FPS: 222.975372
[18:47:22] [info] ENGINE: PROFILER: 139000.000000FPS: 222.975372
[18:47:22] [info] ENGINE: PROFILER: 135100.000000FPS: 250.978806
[18:47:22] [info] ENGINE: PROFILER: 135900.000000FPS: 250.978806
[18:47:22] [info] ENGINE: PROFILER: 134800.000000FPS: 247.665741
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 247.665741
[18:47:22] [info] ENGINE: PROFILER: 141900.000000FPS: 242.048706
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 242.048706
[18:47:22] [info] ENGINE: PROFILER: 138900.000000FPS: 231.080307
[18:47:22] [info] ENGINE: PROFILER: 135000.000000FPS: 231.080307
[18:47:22] [info] ENGINE: PROFILER: 171800.000000FPS: 239.274536
[18:47:22] [info] ENGINE: PROFILER: 134200.000000FPS: 239.274536
[18:47:22] [info] ENGINE: PROFILER: 133800.000000FPS: 249.463654
[18:47:22] [info] ENGINE: PROFILER: 141600.000000FPS: 249.463654
[18:47:22] [info] ENGINE: PROFILER: 133400.000000FPS: 233.644867
[18:47:22] [info] ENGINE: PROFILER: 133200.000000FPS: 233.644867
[18:47:22] [info] ENGINE: PROFILER: 166700.000000FPS: 237.620010
[18:47:22] [info] ENGINE: PROFILER: 142400.000000FPS: 237.620010
[18:47:22] [info] ENGINE: PROFILER: 133300.000000FPS: 248.787155
[18:47:22] [info] ENGINE: PROFILER: 133800.000000FPS: 248.787155
[18:47:22] [info] ENGINE: PROFILER: 135300.000000FPS: 234.549072
[18:47:22] [info] ENGINE: PROFILER: 135600.000000FPS: 234.549072
[18:47:22] [info] ENGINE: PROFILER: 142300.000000FPS: 178.183243
[18:47:22] [info] ENGINE: PROFILER: 134500.000000FPS: 178.183243
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 363.451324
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 363.451324
[18:47:23] [info] ENGINE: PROFILER: 143300.000000FPS: 246.323624
[18:47:23] [info] ENGINE: PROFILER: 135300.000000FPS: 246.323624
[18:47:23] [info] ENGINE: PROFILER: 141700.000000FPS: 239.343246
[18:47:23] [info] ENGINE: PROFILER: 134600.000000FPS: 239.343246
[18:47:23] [info] ENGINE: PROFILER: 133200.000000FPS: 234.400635
[18:47:23] [info] ENGINE: PROFILER: 137400.000000FPS: 234.400635
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 211.797104
[18:47:23] [info] ENGINE: PROFILER: 133800.000000FPS: 211.797104
[18:47:23] [info] ENGINE: PROFILER: 166300.000000FPS: 284.002167
[18:47:23] [info] ENGINE: PROFILER: 139600.000000FPS: 284.002167
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 239.934753
[18:47:23] [info] ENGINE: PROFILER: 137700.000000FPS: 239.934753
[18:47:23] [info] ENGINE: PROFILER: 147100.000000FPS: 234.230438
[18:47:23] [info] ENGINE: PROFILER: 134300.000000FPS: 234.230438
[18:47:23] [info] ENGINE: PROFILER: 133900.000000FPS: 213.319672
[18:47:23] [info] ENGINE: PROFILER: 139700.000000FPS: 213.319672
[18:47:23] [info] ENGINE: PROFILER: 168600.000000FPS: 276.395782
[18:47:23] [info] ENGINE: PROFILER: 135400.000000FPS: 276.395782
[18:47:23] [info] ENGINE: PROFILER: 133100.000000FPS: 243.979797
[18:47:23] [info] ENGINE: PROFILER: 172500.000000FPS: 243.979797
[18:47:23] [info] ENGINE: PROFILER: 134800.000000FPS: 233.317780
[18:47:23] [info] ENGINE: PROFILER: 141000.000000FPS: 233.317780
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 214.261215
[18:47:23] [info] ENGINE: PROFILER: 133500.000000FPS: 214.261215
[18:47:23] [info] ENGINE: PROFILER: 136200.000000FPS: 279.751587
[18:47:23] [info] ENGINE: PROFILER: 133300.000000FPS: 279.751587
[18:47:23] [info] ENGINE: PROFILER: 134400.000000FPS: 234.538071
[18:47:23] [info] ENGINE: PROFILER: 134000.000000FPS: 234.538071
[18:47:23] [info] ENGINE: PROFILER: 137700.000000FPS: 245.591629
